order_id,order_datetime,customer_id,region,channel,category,product,quantity,unit_price,discount_pct,revenue,cost,status,payment_method,is_member,customer_age,rating,coupon_code,sales_rep,notes
ORD-00330,2026-03-22 14:39:00,CUST-0170,South,store,Sports,Water Bottle,6,158.04,0,948.24,749.61,completed,paypal,True,26,1,VIP,,address corrected
ORD-00331,2026-02-07 10:01:00,CUST-0083,Central,store,Sports,Water Bottle,3,12.09,0,36.27,29.23,completed,apple_pay,True,72,3,SUMMER25,,
ORD-00332,2025-05-08 10:21:00,CUST-0181,North,web,Electronics,Keyboard,4,796.64,5,3027.23,2115.82,pending,credit_card,False,44,5,WELCOME10,Alice,delayed shipment
ORD-00333,2026-01-24 09:35:00,CUST-0236,Central,partner,Sports,Basketball,2,32.89,10,59.2,42.81,pending,credit_card,True,70,2,,Evan,
ORD-00334,2026-01-11 09:57:00,CUST-0155,East,web,Home,Desk,3,434.42,15,-1107.77,843.99,refunded,credit_card,True,43,2,VIP,Chen,
ORD-00335,2025-02-23 14:16:00,CUST-0072,East,mobile,Home,Kettle,3,39.89,10,107.7,82.3,completed,apple_pay,False,51,1,,Diana,
ORD-00336,2025-12-03 18:37:00,CUST-0032,West,web,Electronics,Headphones,3,684.68,10,1848.64,883.98,completed,bank_transfer,True,43,5,VIP,Diana,address corrected
ORD-00337,2026-04-12 18:35:00,CUST-0047,East,mobile,Sports,Yoga Mat,3,291.7,25,656.32,313.57,completed,apple_pay,True,57,1,,Chen,address corrected
ORD-00338,2025-08-03 11:16:00,CUST-0166,South,partner,Sports,Running Shoes,4,728.93,25,2186.79,1416.57,completed,credit_card,True,28,,,Alice,gift order
ORD-00339,2025-04-09 18:56:00,CUST-0149,South,web,Sports,Basketball,5,338.95,15,1440.54,677.53,completed,bank_transfer,False,42,1,,Diana,
ORD-00340,2025-12-24 17:39:00,CUST-0025,South,web,Electronics,Mouse,1,302.91,10,272.62,195.21,completed,credit_card,True,47,4,,Bob,delayed shipment
ORD-00341,2025-11-15 19:34:00,CUST-0122,North,mobile,Sports,Yoga Mat,2,468.45,10,843.21,681.35,pending,paypal,False,74,,SUMMER25,Evan,priority customer
ORD-00342,2026-01-24 22:38:00,CUST-0109,West,partner,Sports,Dumbbell,1,493.64,10,0.0,0.0,cancelled,apple_pay,True,21,4,VIP,Diana,delayed shipment
ORD-00343,2025-12-02 22:59:00,CUST-0198,Central,store,Sports,Dumbbell,3,551.6,5,1572.06,1101.48,pending,paypal,True,36,5,WELCOME10,Evan,priority customer
ORD-00344,2025-11-28 12:25:00,CUST-0035,East,mobile,Home,Kettle,2,761.63,0,1523.26,692.68,completed,apple_pay,False,46,3,VIP,Bob,
ORD-00345,2026-03-17 14:24:00,CUST-0121,North,web,Electronics,Webcam,3,225.65,25,507.71,311.01,pending,credit_card,False,40,4,,Chen,delayed shipment
ORD-00346,2025-12-06 10:38:00,CUST-0161,West,mobile,Home,Desk,5,364.79,10,1641.56,1232.29,completed,apple_pay,True,44,4,SUMMER25,Alice,
ORD-00347,2026-03-14 21:34:00,CUST-0129,East,store,Books,Machine Learning,5,758.36,25,-2843.85,2053.82,refunded,bank_transfer,True,47,4,,Chen,delayed shipment
ORD-00348,2025-11-15 17:45:00,CUST-0165,North,web,Home,Storage Box,2,147.17,25,220.75,109.51,completed,credit_card,True,31,5,,Alice,priority customer
ORD-00349,2025-11-13 11:05:00,CUST-0238,North,mobile,Electronics,Mouse,3,232.53,0,697.59,444.45,pending,paypal,False,52,5,,Evan,
ORD-00350,2026-06-09 13:53:00,CUST-0160,West,mobile,Home,Desk,5,786.18,0,0.0,0.0,cancelled,paypal,True,33,,,,
ORD-00351,2025-03-29 12:48:00,CUST-0024,East,web,Sports,Water Bottle,2,667.93,25,-1001.89,738.82,refunded,paypal,True,26,1,WELCOME10,Diana,delayed shipment
ORD-00352,2026-05-01 20:05:00,CUST-0069,North,web,Home,Chair,1,687.61,0,687.61,376.7,completed,paypal,False,46,5,,Diana,gift order
ORD-00353,2025-09-16 15:13:00,CUST-0187,Central,store,Electronics,Headphones,3,91.29,0,273.87,207.57,completed,apple_pay,False,64,4,WELCOME10,Alice,
ORD-00354,2026-05-20 12:32:00,CUST-0155,West,partner,Electronics,Keyboard,5,349.86,20,1399.44,1135.49,completed,apple_pay,False,57,3,,Chen,
ORD-00355,2025-03-12 14:12:00,CUST-0196,East,partner,Sports,Yoga Mat,2,415.87,0,831.74,381.95,completed,paypal,False,36,4,WELCOME10,Diana,priority customer
ORD-00356,2025-06-20 21:53:00,CUST-0240,Central,mobile,Electronics,Monitor,6,568.24,25,2557.08,1582.4,completed,apple_pay,True,29,4,SUMMER25,,priority customer
ORD-00357,2025-05-30 19:52:00,CUST-0142,North,partner,Sports,Basketball,4,440.32,25,1320.96,716.78,pending,bank_transfer,True,39,2,,Chen,
ORD-00358,2025-10-12 10:34:00,CUST-0072,West,web,Sports,Running Shoes,4,703.02,20,-2249.66,1772.48,refunded,bank_transfer,False,37,1,SUMMER25,Diana,delayed shipment
ORD-00359,2025-09-14 11:56:00,CUST-0106,South,partner,Books,Finance 101,2,515.65,15,876.6,635.67,completed,bank_transfer,False,58,5,,,delayed shipment
ORD-00360,2026-04-26 08:02:00,CUST-0179,West,web,Electronics,Keyboard,3,473.71,5,1350.07,886.91,completed,bank_transfer,False,67,3,,Diana,priority customer
ORD-00361,2026-01-20 18:32:00,CUST-0180,Central,partner,Home,Lamp,4,14.08,0,56.32,29.07,completed,credit_card,False,61,1,,Alice,address corrected
ORD-00362,2026-05-16 15:56:00,CUST-0138,South,partner,Electronics,Keyboard,2,440.51,20,704.82,472.94,pending,apple_pay,True,23,1,,Bob,
ORD-00363,2025-02-04 15:01:00,CUST-0032,South,store,Books,Statistics,4,543.05,15,1846.37,1000.53,completed,apple_pay,True,59,4,VIP,Diana,
ORD-00364,2025-06-24 11:02:00,CUST-0037,North,mobile,Books,Finance 101,3,525.13,10,1417.85,1123.59,completed,apple_pay,False,46,3,WELCOME10,Chen,priority customer
ORD-00365,2026-01-28 22:37:00,CUST-0192,North,mobile,Books,Statistics,2,685.34,10,0.0,0.0,cancelled,bank_transfer,False,30,1,VIP,Chen,address corrected
ORD-00366,2025-09-30 17:25:00,CUST-0044,Central,store,Books,Python Basics,3,204.84,0,614.52,471.38,pending,credit_card,False,24,5,,Evan,priority customer
ORD-00367,2026-05-12 22:34:00,CUST-0133,East,web,Electronics,Webcam,4,46.32,25,138.96,103.88,completed,credit_card,False,56,,VIP,Chen,
ORD-00368,2025-12-28 09:20:00,CUST-0037,East,store,Sports,Yoga Mat,3,328.97,10,-888.22,677.84,refunded,apple_pay,False,20,3,,Evan,
ORD-00369,2025-10-10 20:25:00,CUST-0079,South,web,Books,Python Basics,1,425.46,0,-425.46,282.64,refunded,credit_card,True,64,4,VIP,Chen,delayed shipment
ORD-00370,2025-09-21 10:06:00,CUST-0060,East,store,Home,Chair,1,542.89,0,-542.89,244.83,refunded,apple_pay,True,58,5,,Chen,
ORD-00371,2025-01-08 17:30:00,CUST-0094,Central,web,Electronics,Keyboard,6,465.83,25,2096.24,969.96,pending,paypal,True,42,4,VIP,Chen,gift order
ORD-00372,2026-06-01 17:22:00,CUST-0172,North,web,Electronics,Webcam,1,599.84,0,0.0,0.0,cancelled,bank_transfer,True,19,,,,priority customer
ORD-00373,2025-06-03 20:02:00,CUST-0170,North,mobile,Electronics,Webcam,3,361.83,0,1085.49,718.77,pending,paypal,True,30,,,Bob,priority customer
ORD-00374,2026-03-16 16:37:00,CUST-0053,Central,partner,Sports,Running Shoes,3,346.27,0,-1038.81,477.31,refunded,apple_pay,True,74,5,,Diana,gift order
ORD-00375,2025-09-11 20:31:00,CUST-0140,North,web,Electronics,Headphones,2,38.86,0,77.72,55.0,completed,credit_card,True,54,3,SUMMER25,Bob,gift order
ORD-00376,2026-01-28 10:26:00,CUST-0106,West,partner,Home,Lamp,1,296.51,0,296.51,240.75,completed,apple_pay,False,40,2,SUMMER25,,delayed shipment
ORD-00377,2026-06-27 21:10:00,CUST-0218,South,partner,Books,Data Engineering,5,384.79,0,1923.95,1468.36,completed,bank_transfer,False,65,,WELCOME10,Bob,
ORD-00378,2025-05-23 17:01:00,CUST-0096,Central,store,Home,Storage Box,5,74.19,20,-296.76,175.76,refunded,apple_pay,False,57,5,WELCOME10,Alice,address corrected
ORD-00379,2025-11-25 15:02:00,CUST-0051,North,web,Electronics,Webcam,6,545.43,0,3272.58,2663.66,completed,bank_transfer,True,66,2,WELCOME10,Diana,priority customer
ORD-00380,2025-05-29 14:24:00,CUST-0176,North,web,Books,Finance 101,4,804.42,5,3056.8,2237.62,pending,credit_card,True,30,1,SUMMER25,Diana,
ORD-00381,2025-05-16 20:32:00,CUST-0060,Central,mobile,Home,Chair,6,671.52,25,3021.84,1594.99,completed,credit_card,False,63,5,SUMMER25,Bob,
ORD-00382,2025-10-20 22:35:00,CUST-0174,East,partner,Books,Data Engineering,2,734.96,20,-1175.94,735.64,refunded,bank_transfer,False,33,5,,Bob,
ORD-00383,2025-04-09 18:42:00,CUST-0171,Central,mobile,Electronics,Headphones,1,285.08,5,270.83,158.8,pending,bank_transfer,True,18,5,SUMMER25,Diana,
ORD-00384,2025-04-01 11:04:00,CUST-0050,West,mobile,Sports,Yoga Mat,2,690.13,25,1035.19,761.36,pending,paypal,False,50,4,,Bob,priority customer
ORD-00385,2025-01-30 18:29:00,CUST-0070,East,mobile,Electronics,Monitor,1,552.94,20,442.35,220.87,pending,paypal,False,64,,,Alice,address corrected
ORD-00386,2026-01-08 13:35:00,CUST-0109,North,partner,Electronics,Mouse,6,430.21,10,-2323.13,1879.85,refunded,apple_pay,True,20,3,,Evan,gift order
ORD-00387,2026-01-02 13:26:00,CUST-0012,North,partner,Electronics,Monitor,5,775.51,0,3877.55,1878.27,completed,apple_pay,True,50,,SUMMER25,Diana,priority customer
ORD-00388,2026-02-03 09:15:00,CUST-0215,North,partner,Sports,Yoga Mat,5,745.37,25,2795.14,1344.76,completed,credit_card,True,28,4,,Chen,priority customer
ORD-00389,2025-11-28 18:07:00,CUST-0044,North,web,Electronics,Mouse,1,836.64,25,627.48,380.61,pending,bank_transfer,True,43,5,,Diana,
ORD-00390,2026-02-19 17:13:00,CUST-0103,East,partner,Electronics,Webcam,4,598.84,25,1796.52,1420.93,completed,bank_transfer,True,38,2,VIP,Diana,delayed shipment
ORD-00391,2026-04-13 22:01:00,CUST-0162,North,mobile,Sports,Basketball,1,465.64,0,465.64,328.29,completed,credit_card,True,68,2,WELCOME10,,gift order
ORD-00392,2025-11-04 15:56:00,CUST-0016,Central,partner,Sports,Basketball,6,233.38,20,1120.22,563.56,completed,bank_transfer,True,25,5,,,
ORD-00393,2025-10-01 12:51:00,CUST-0137,West,web,Electronics,Monitor,5,672.93,10,3028.18,2445.37,completed,paypal,False,65,5,,Alice,
ORD-00394,2026-05-23 10:22:00,CUST-0010,South,web,Books,Statistics,5,707.52,5,0.0,0.0,cancelled,apple_pay,False,23,3,WELCOME10,Bob,
ORD-00395,2025-07-09 17:40:00,CUST-0008,North,store,Books,Statistics,2,734.3,5,1395.17,722.74,completed,bank_transfer,True,71,3,SUMMER25,Diana,address corrected
ORD-00396,2025-06-30 22:22:00,CUST-0206,East,mobile,Books,Machine Learning,3,588.03,20,0.0,0.0,cancelled,bank_transfer,False,63,,WELCOME10,Bob,delayed shipment
ORD-00397,2025-02-20 14:20:00,CUST-0196,West,mobile,Books,Machine Learning,6,389.17,15,-1984.77,1487.17,refunded,credit_card,True,29,5,,Diana,delayed shipment
ORD-00398,2026-04-26 22:42:00,CUST-0195,West,mobile,Sports,Water Bottle,1,235.31,10,211.78,134.0,completed,apple_pay,True,26,4,,Evan,address corrected
ORD-00399,2025-02-19 10:05:00,CUST-0144,East,mobile,Electronics,Webcam,3,541.03,0,0.0,0.0,cancelled,bank_transfer,True,50,2,,Alice,
ORD-00400,2025-04-27 21:35:00,CUST-0109,North,mobile,Electronics,Headphones,5,,5,1825.61,1431.54,pending,apple_pay,True,73,1,WELCOME10,Chen,address corrected
ORD-00401,2026-06-14 11:39:00,CUST-0148,East,store,Sports,Running Shoes,3,89.07,0,267.21,158.26,completed,bank_transfer,False,19,5,,Chen,address corrected
ORD-00402,2025-01-03 08:16:00,CUST-0032,South,web,Sports,Running Shoes,6,427.8,25,0.0,0.0,cancelled,paypal,True,67,2,,Diana,
ORD-00403,2025-12-11 13:18:00,CUST-0058,North,mobile,Home,Kettle,3,196.82,0,590.46,479.96,completed,credit_card,False,55,5,,Diana,gift order
ORD-00404,2025-03-08 09:50:00,CUST-0152,Central,store,Sports,Dumbbell,1,200.63,10,-180.57,144.97,refunded,credit_card,True,37,3,VIP,Bob,address corrected
ORD-00405,2025-08-01 21:47:00,CUST-0104,East,web,Books,Machine Learning,4,54.52,15,185.37,125.82,completed,bank_transfer,False,24,5,,Alice,address corrected
ORD-00406,2025-02-05 11:51:00,CUST-0041,Central,web,Electronics,Keyboard,5,506.56,0,-2532.8,2016.12,refunded,credit_card,True,67,4,,Bob,
ORD-00407,2025-01-22 11:19:00,CUST-0159,Central,web,Books,Python Basics,2,831.85,10,1497.33,1156.45,pending,paypal,False,62,,,Diana,priority customer
ORD-00408,2026-02-23 22:05:00,CUST-0033,Central,mobile,Home,Chair,4,512.68,15,0.0,0.0,cancelled,paypal,True,34,,SUMMER25,Evan,gift order
ORD-00409,2025-02-05 14:39:00,CUST-0113,North,mobile,Books,Statistics,6,463.22,15,2362.42,1157.9,pending,bank_transfer,False,43,2,SUMMER25,Bob,priority customer
ORD-00410,2025-12-26 10:00:00,CUST-0031,South,partner,Electronics,Monitor,1,77.98,25,58.48,35.9,completed,bank_transfer,False,52,1,VIP,Chen,address corrected
ORD-00411,2026-06-16 20:03:00,CUST-0166,South,mobile,Electronics,Monitor,6,559.53,0,3357.18,2386.06,completed,credit_card,True,46,5,SUMMER25,Alice,
ORD-00412,2025-10-31 12:42:00,CUST-0204,South,partner,Sports,Dumbbell,3,560.02,10,1512.05,761.35,completed,paypal,True,67,4,SUMMER25,Chen,delayed shipment
ORD-00413,2025-12-14 21:35:00,CUST-0060,Central,mobile,Electronics,Monitor,5,405.45,15,1723.16,1139.16,pending,bank_transfer,False,31,4,,Evan,
ORD-00414,2025-02-06 22:05:00,CUST-0079,South,mobile,Books,Python Basics,2,598.01,0,1196.02,581.41,completed,credit_card,False,37,5,,Diana,
ORD-00415,2026-03-14 17:41:00,CUST-0129,East,store,Books,Machine Learning,6,295.63,0,1773.78,849.58,completed,bank_transfer,True,39,5,,Evan,
ORD-00416,2026-04-30 22:11:00,CUST-0164,East,mobile,Books,Machine Learning,6,34.89,0,209.34,142.49,completed,credit_card,True,43,3,VIP,Evan,gift order
ORD-00417,2025-10-21 19:01:00,CUST-0123,West,store,Books,Statistics,1,214.97,10,-193.47,99.62,refunded,credit_card,True,25,4,SUMMER25,Bob,priority customer
ORD-00418,2025-04-11 15:21:00,CUST-0016,South,web,Home,Desk,2,509.36,20,814.98,531.99,completed,bank_transfer,False,62,5,SUMMER25,,delayed shipment
ORD-00419,2026-06-23 17:58:00,CUST-0020,North,web,Home,Storage Box,3,813.31,0,2439.93,1288.21,completed,bank_transfer,True,51,5,,Alice,
ORD-00420,2025-11-30 19:41:00,CUST-0012,East,mobile,Home,Storage Box,6,156.41,0,938.46,476.39,pending,bank_transfer,False,56,5,WELCOME10,Alice,gift order
ORD-00421,2025-12-01 10:18:00,CUST-0067,East,store,Books,Data Engineering,3,207.08,5,590.18,427.97,completed,paypal,True,23,,WELCOME10,Bob,delayed shipment
ORD-00422,2025-12-25 11:38:00,CUST-0189,South,web,Electronics,Monitor,3,668.96,0,0.0,0.0,cancelled,apple_pay,False,37,5,,Evan,
ORD-00423,2025-02-02 22:06:00,CUST-0009,Central,mobile,Electronics,Keyboard,2,388.05,0,0.0,0.0,cancelled,paypal,True,71,,,Alice,
ORD-00424,2025-08-01 18:12:00,CUST-0130,East,web,Sports,Water Bottle,5,497.43,0,2487.15,1497.64,completed,paypal,True,60,4,,Diana,priority customer
ORD-00425,2026-02-01 10:09:00,CUST-0086,East,web,Home,Desk,4,812.28,10,2924.21,2303.79,completed,credit_card,True,58,1,,Evan,priority customer
ORD-00426,2025-04-22 12:16:00,CUST-0009,West,web,Home,Lamp,6,353.54,0,2121.24,1028.5,completed,bank_transfer,True,31,2,VIP,Bob,
ORD-00427,2026-02-11 08:14:00,CUST-0043,South,mobile,Books,Data Engineering,2,46.11,20,73.78,49.66,completed,credit_card,False,66,5,,Alice,address corrected
ORD-00428,2026-03-03 11:06:00,CUST-0203,East,store,Books,Finance 101,6,721.76,5,4114.03,2223.23,pending,paypal,False,21,2,VIP,Diana,priority customer
ORD-00429,2025-09-25 20:40:00,CUST-0212,North,store,Electronics,Monitor,6,756.71,0,4540.26,3685.48,completed,bank_transfer,False,23,,SUMMER25,Bob,
ORD-00430,2025-11-27 20:07:00,CUST-0170,North,web,Home,Kettle,2,309.1,20,494.56,343.63,completed,paypal,True,48,2,WELCOME10,Bob,
ORD-00431,2025-12-31 13:37:00,CUST-0006,West,store,Electronics,Webcam,6,256.48,25,1154.16,840.71,completed,credit_card,False,26,4,,,delayed shipment
ORD-00432,2025-12-31 13:14:00,CUST-0173,South,partner,Home,Kettle,4,546.83,0,2187.32,1291.93,completed,apple_pay,False,32,1,,Diana,address corrected
ORD-00433,2026-03-30 18:54:00,CUST-0019,Central,web,Electronics,Webcam,3,312.92,15,-797.95,521.9,refunded,paypal,False,45,,SUMMER25,Chen,delayed shipment
ORD-00434,2026-03-10 19:25:00,CUST-0164,West,web,Books,Statistics,5,229.21,25,859.54,649.82,completed,paypal,True,43,4,,,
ORD-00435,2025-02-25 16:24:00,CUST-0199,Central,web,Books,Machine Learning,2,699.7,0,0.0,0.0,cancelled,paypal,False,49,5,,Chen,delayed shipment
ORD-00436,2026-01-16 12:41:00,CUST-0120,West,store,Electronics,Webcam,6,64.92,10,0.0,0.0,cancelled,paypal,False,20,2,,,address corrected
ORD-00437,2025-03-25 10:44:00,CUST-0141,Central,web,Books,Python Basics,1,840.48,10,756.43,522.8,pending,apple_pay,True,42,1,,Diana,delayed shipment
ORD-00438,2025-04-19 12:25:00,CUST-0206,Central,partner,Electronics,Mouse,5,510.07,5,2422.83,1536.18,completed,bank_transfer,True,55,2,SUMMER25,Diana,delayed shipment
ORD-00439,2026-01-13 15:52:00,CUST-0160,North,mobile,Sports,Yoga Mat,4,206.11,25,618.33,301.26,completed,credit_card,True,74,5,,Evan,gift order
ORD-00440,2025-11-04 21:20:00,CUST-0055,Central,store,Books,Machine Learning,6,347.78,20,0.0,0.0,cancelled,credit_card,False,20,4,,Bob,
ORD-00441,2025-06-27 08:21:00,CUST-0005,North,mobile,Electronics,Keyboard,4,280.6,0,1122.4,882.8,completed,bank_transfer,True,73,2,VIP,Diana,
ORD-00442,2025-11-04 18:45:00,CUST-0030,West,mobile,Books,Data Engineering,1,202.98,20,0.0,0.0,cancelled,credit_card,True,69,,,Evan,delayed shipment
ORD-00443,2025-01-28 14:50:00,CUST-0102,East,store,Home,Storage Box,4,450.99,20,1443.17,745.77,completed,bank_transfer,False,73,1,,Alice,
ORD-00444,2025-12-14 09:32:00,CUST-0075,North,partner,Sports,Dumbbell,4,512.02,5,-1945.68,1120.53,refunded,credit_card,False,20,3,,Bob,priority customer
ORD-00445,2026-06-09 18:38:00,CUST-0195,South,partner,Home,Desk,2,312.22,5,593.22,284.11,completed,bank_transfer,False,39,5,,Chen,address corrected
ORD-00446,2025-07-20 11:22:00,CUST-0146,South,partner,Books,Finance 101,5,454.38,0,2271.9,1058.85,completed,paypal,False,33,4,,Chen,address corrected
ORD-00447,2025-11-14 16:31:00,CUST-0109,Central,store,Sports,Yoga Mat,2,789.36,25,1184.04,770.26,completed,paypal,True,18,,,Evan,gift order
ORD-00448,2025-01-31 18:38:00,CUST-0154,North,mobile,Sports,Water Bottle,2,318.76,5,0.0,0.0,cancelled,bank_transfer,False,61,4,SUMMER25,Diana,priority customer
ORD-00449,2025-09-04 13:04:00,CUST-0130,Central,partner,Sports,Yoga Mat,3,480.48,15,-1225.22,741.59,refunded,bank_transfer,False,25,1,SUMMER25,Evan,
ORD-00450,2026-03-21 14:03:00,CUST-0202,South,partner,Home,Desk,2,61.1,5,0.0,0.0,cancelled,apple_pay,False,64,,,Chen,gift order
ORD-00451,2025-01-03 13:27:00,CUST-0082,West,partner,Home,Lamp,6,123.52,0,741.12,532.47,pending,credit_card,False,22,3,,Bob,gift order
ORD-00452,2025-05-04 11:59:00,CUST-0185,South,store,Books,Statistics,5,736.15,5,3496.71,2121.86,completed,apple_pay,True,20,4,,Chen,delayed shipment
ORD-00453,2025-05-23 09:00:00,CUST-0112,West,mobile,Books,Statistics,5,18.89,20,75.56,54.64,pending,apple_pay,False,61,2,,,
ORD-00454,2025-11-11 21:44:00,CUST-0061,North,partner,Books,Statistics,6,34.2,20,-164.16,87.81,refunded,bank_transfer,False,54,5,,Bob,delayed shipment
ORD-00455,2025-01-03 20:45:00,CUST-0104,East,partner,Sports,Dumbbell,3,410.72,5,1170.55,862.85,pending,apple_pay,True,62,5,VIP,Chen,address corrected
ORD-00456,2025-08-09 09:36:00,CUST-0049,North,store,Home,Kettle,1,757.4,25,0.0,0.0,cancelled,credit_card,True,38,4,SUMMER25,Bob,gift order
ORD-00457,2025-12-15 11:22:00,CUST-0166,East,partner,Books,Statistics,1,357.82,0,357.82,288.48,pending,paypal,True,50,4,,Evan,priority customer
ORD-00458,2025-03-01 18:31:00,CUST-0105,South,mobile,Electronics,Headphones,3,104.16,0,312.48,230.99,completed,paypal,True,19,4,SUMMER25,Evan,
ORD-00459,2025-05-26 08:16:00,CUST-0108,West,mobile,Sports,Running Shoes,3,689.03,0,-2067.09,990.14,refunded,bank_transfer,False,19,4,VIP,Chen,
ORD-00460,2025-04-20 13:23:00,CUST-0065,Central,web,Home,Kettle,5,173.58,20,694.32,400.64,completed,bank_transfer,False,73,,,Alice,address corrected
ORD-00461,2025-09-13 09:04:00,CUST-0107,East,mobile,Home,Desk,1,762.94,25,572.21,450.16,pending,apple_pay,False,72,4,,,priority customer
ORD-00462,2025-08-12 17:53:00,CUST-0027,West,partner,Home,Chair,2,747.36,0,1494.72,960.44,pending,credit_card,False,72,4,SUMMER25,Diana,delayed shipment
ORD-00463,2025-12-22 16:29:00,CUST-0096,South,web,Electronics,Keyboard,1,278.49,15,236.72,187.27,completed,credit_card,False,69,5,SUMMER25,Evan,delayed shipment
ORD-00464,2026-01-17 19:44:00,CUST-0238,Central,store,Sports,Dumbbell,5,366.18,15,1556.27,788.69,completed,paypal,False,21,1,,Bob,address corrected
ORD-00465,2025-06-16 12:43:00,CUST-0088,North,mobile,Books,Statistics,4,479.16,25,1437.48,937.02,completed,credit_card,True,68,2,VIP,,
ORD-00466,2025-09-08 20:55:00,CUST-0118,East,web,Electronics,Mouse,3,564.15,15,0.0,0.0,cancelled,paypal,True,67,5,,,
ORD-00467,2026-06-05 20:54:00,CUST-0063,South,web,Electronics,Mouse,3,394.06,10,1063.96,790.11,completed,credit_card,False,31,5,SUMMER25,Chen,gift order
ORD-00468,2025-04-01 11:22:00,CUST-0124,East,partner,Books,Finance 101,5,337.0,25,1263.75,582.43,completed,apple_pay,False,26,2,,Diana,delayed shipment
ORD-00469,2025-01-31 22:48:00,CUST-0166,South,store,Home,Lamp,2,409.65,10,737.37,551.95,pending,credit_card,False,24,3,SUMMER25,Alice,delayed shipment
ORD-00470,2025-05-28 09:58:00,CUST-0045,East,store,Home,Chair,6,740.23,20,3553.1,2646.56,completed,paypal,False,59,3,VIP,,
ORD-00471,2025-02-15 15:00:00,CUST-0183,North,web,Electronics,Mouse,1,370.86,0,-370.86,213.93,refunded,bank_transfer,True,46,1,,,gift order
ORD-00472,2025-05-16 17:57:00,CUST-0192,Central,web,Home,Storage Box,3,71.92,0,215.76,124.75,completed,apple_pay,False,50,2,,Evan,priority customer
ORD-00473,2025-08-27 16:17:00,CUST-0091,South,partner,Sports,Dumbbell,1,837.75,10,-753.98,609.2,refunded,bank_transfer,True,49,4,,Evan,
ORD-00474,2025-06-02 17:13:00,CUST-0057,Central,partner,Sports,Yoga Mat,6,165.17,25,0.0,0.0,cancelled,apple_pay,True,58,4,WELCOME10,Evan,
ORD-00475,2025-05-17 20:10:00,CUST-0005,South,store,Sports,Water Bottle,5,140.26,25,0.0,0.0,cancelled,apple_pay,False,55,5,,Diana,gift order
ORD-00476,2026-05-13 15:02:00,CUST-0209,South,mobile,Electronics,Keyboard,5,451.3,0,2256.5,1487.32,pending,apple_pay,False,41,2,WELCOME10,Alice,address corrected
ORD-00477,2025-02-04 21:24:00,CUST-0141,North,partner,Sports,Dumbbell,1,192.03,0,192.03,148.6,completed,credit_card,True,70,5,SUMMER25,,delayed shipment
ORD-00478,2025-08-20 19:14:00,CUST-0229,North,web,Books,Statistics,5,640.43,5,3042.04,1443.85,completed,paypal,False,30,,SUMMER25,Diana,address corrected
ORD-00479,2026-01-19 22:13:00,CUST-0093,East,store,Electronics,Keyboard,2,623.4,5,1184.46,656.43,completed,paypal,False,18,1,WELCOME10,,priority customer
ORD-00480,2026-05-02 08:00:00,CUST-0040,Central,store,Home,Lamp,6,765.93,10,4136.02,3053.71,completed,apple_pay,False,41,5,VIP,Diana,priority customer
ORD-00481,2025-09-17 19:59:00,CUST-0088,Central,partner,Electronics,Mouse,3,121.6,25,0.0,0.0,cancelled,apple_pay,True,23,5,SUMMER25,Evan,
ORD-00482,2025-05-07 14:07:00,CUST-0082,West,mobile,Electronics,Monitor,2,755.82,20,0.0,0.0,cancelled,paypal,True,67,,SUMMER25,Evan,
ORD-00483,2026-06-11 21:32:00,CUST-0169,North,web,Home,Storage Box,1,849.93,0,-849.93,440.58,refunded,paypal,False,74,5,SUMMER25,,priority customer
ORD-00484,2025-08-21 13:30:00,CUST-0228,South,partner,Electronics,Monitor,4,685.85,20,2194.72,1651.81,completed,credit_card,True,34,5,,Evan,priority customer
ORD-00485,2025-12-26 20:19:00,CUST-0109,South,partner,Home,Desk,5,405.98,0,-2029.9,1208.06,refunded,apple_pay,False,52,2,VIP,Alice,gift order
ORD-00486,2025-03-08 10:46:00,CUST-0088,Central,store,Books,Finance 101,2,350.6,0,-701.2,454.93,refunded,apple_pay,False,64,4,VIP,Alice,priority customer
ORD-00487,2025-11-14 19:34:00,CUST-0097,East,partner,Sports,Water Bottle,5,375.37,0,1876.85,1444.03,pending,credit_card,True,73,,SUMMER25,Alice,priority customer
ORD-00488,2025-05-12 21:28:00,CUST-0072,West,store,Books,Machine Learning,4,806.19,15,-2741.05,1601.09,refunded,credit_card,True,71,,,Evan,delayed shipment
ORD-00489,2025-04-13 20:58:00,CUST-0225,North,partner,Sports,Dumbbell,2,467.86,0,935.72,689.53,completed,bank_transfer,True,28,3,SUMMER25,Diana,delayed shipment
ORD-00490,2025-02-06 22:21:00,CUST-0147,Central,store,Home,Kettle,5,725.28,0,-3626.4,1645.48,refunded,bank_transfer,False,28,2,,Evan,priority customer
ORD-00491,2025-01-28 11:10:00,CUST-0205,East,web,Books,Statistics,4,205.74,10,0.0,0.0,cancelled,bank_transfer,False,56,4,,,gift order
ORD-00492,2025-04-19 20:23:00,CUST-0097,East,partner,Sports,Yoga Mat,5,640.6,15,-2722.55,1302.35,refunded,bank_transfer,True,29,,WELCOME10,Evan,priority customer
ORD-00493,2026-02-25 21:08:00,CUST-0192,West,partner,Books,Python Basics,6,157.23,25,707.53,318.43,pending,credit_card,True,38,4,,Bob,delayed shipment
ORD-00494,2025-11-22 15:23:00,CUST-0173,North,mobile,Electronics,Mouse,6,583.27,25,2624.72,1395.29,completed,paypal,False,29,,,,delayed shipment
